Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sub_Category,Ship_Mode,Postal_Code,Product_Name
7065,CA-2017-169474,04-02-2017,09-02-2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942,Appliances,Standard Class,14609,Belkin 6 Outlet Metallic Surge Strip
7066,CA-2014-106726,06-12-2014,08-12-2014,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,0,327.9458,Storage,First Class,90008,Standard Rollaway File With Lock
7071,CA-2016-164490,05-09-2016,10-09-2016,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,2,0.2,3.3524,Paper,Second Class,60653,Xerox 196
7078,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,22.911,7,0.7,-17.5651,Binders,Standard Class,28205,Heavy-Duty E-Z-D Binders
7079,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,9,0.2,34.8138,Appliances,Standard Class,28205,Belkin F9M820V08 8 Outlet Surge
7080,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,Art,Standard Class,28205,Zebra Zazzle Fluorescent Highlighters
7081,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,3,0.4,-149.6307,Tables,Standard Class,28205,Hon Racetrack Conference Tables
7082,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3,0.2,303.804,Accessories,Standard Class,28205,Plantronics Savi W720 Multi-Device Wireless Headset System
7083,CA-2016-106950,02-09-2016,06-09-2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,0.7,-12.628,Binders,Standard Class,28205,Gbc Plasticlear Binding Covers
7088,US-2017-143175,03-08-2017,06-08-2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688,Storage,Second Class,90004,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems
7099,CA-2017-144596,06-11-2017,10-11-2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,318.96,9,0,149.9112,Paper,Standard Class,10011,Xerox 1906
7102,CA-2016-144337,01-08-2016,05-08-2016,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,19.648,2,0.2,6.6312,Paper,Second Class,79109,Easy-Staple Paper
7104,CA-2017-147410,04-09-2017,08-09-2017,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0,105.275,Storage,Standard Class,92704,"24 Capacity Maxi Data Binder Racks, Pearl"
7115,US-2016-102239,05-05-2016,06-05-2016,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,0,320.3172,Tables,First Class,89015,Global Adaptabilities Conference Tables
7116,US-2016-102239,05-05-2016,06-05-2016,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,0.2,2.0048,Binders,First Class,89015,Avery Poly Binder Pockets
7122,CA-2017-166926,01-12-2017,08-12-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,41.86,7,0,18.837,Paper,Standard Class,98105,Xerox 1947
7123,CA-2017-166926,01-12-2017,08-12-2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0,41.1684,Bookcases,Standard Class,98105,"Hon Metal Bookcases, Putty"
7141,CA-2017-128783,07-09-2017,07-09-2017,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,4,0,46.5432,Accessories,Same Day,63301,Maxell 4.7Gb Dvd-R
7142,CA-2017-128783,07-09-2017,07-09-2017,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884,Furnishings,Same Day,63301,"Dataproducts Ampli Magnifier Task Lamp, Black,"
7162,CA-2014-138709,04-07-2014,09-07-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0,10.92,Paper,Standard Class,23223,Southworth Structures Collection
7163,CA-2014-138709,04-07-2014,09-07-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,0,7.644,Binders,Standard Class,23223,Zipper Ring Binder Pockets
7178,CA-2017-133067,04-05-2017,10-05-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2,0.7,-1.5414,Binders,Standard Class,19140,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" X 8 1/2"""
7179,CA-2017-133067,04-05-2017,10-05-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168,Binders,Standard Class,19140,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
7181,CA-2014-106054,06-01-2014,07-01-2014,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0,5.2398,Art,First Class,30605,"Dixon Prang Watercolor Pencils, 10-Color Set With Brush"
7192,CA-2016-116918,01-10-2016,06-10-2016,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,Binders,Second Class,33012,Avery Non-Stick Binders
7193,CA-2016-116918,01-10-2016,06-10-2016,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336,Art,Second Class,33012,Staples In Misc. Colors
7206,CA-2017-137414,02-10-2017,06-10-2017,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364,Furnishings,Standard Class,94109,Dax Clear Box Frame
7207,CA-2017-137414,02-10-2017,06-10-2017,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,Machines,Standard Class,94109,Ricoh - Ink Collector Unit For Gx3000 Series Printers
7211,US-2016-119046,02-06-2016,06-06-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828,Paper,Standard Class,98115,Riverleaf Stik-Withit Designer Note Cubes
7212,US-2016-119046,02-06-2016,06-06-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,Binders,Standard Class,98115,"Acco Presstex Data Binder With Storage Hooks, Dark Blue, 14 7/8"" X 11"""
7213,US-2016-119046,02-06-2016,06-06-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,Binders,Standard Class,98115,Acco Translucent Poly Ring Binders
7217,CA-2015-150770,03-05-2015,06-05-2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0,2.5578,Art,First Class,94109,Newell 317
7218,CA-2015-150770,03-05-2015,06-05-2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736,Binders,First Class,94109,Ibico Recycled Linen-Style Covers
7219,CA-2015-150770,03-05-2015,06-05-2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,4,0,122.3856,Accessories,First Class,94109,LogitechÂ Gaming G510S - Keyboard
7220,CA-2015-150770,03-05-2015,06-05-2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488,Binders,First Class,94109,Gbc Linen Binding Covers
7223,CA-2017-113075,02-09-2017,06-09-2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.119,Accessories,Standard Class,60623,Kingston Digital Datatraveler 32Gb Usb 2.0
7234,CA-2016-137337,08-03-2016,12-03-2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.304,Furnishings,Standard Class,10011,Coloredge Poster Frame
7235,CA-2016-137337,08-03-2016,12-03-2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.3504,Paper,Standard Class,10011,Xerox 1993
7236,CA-2016-137337,08-03-2016,12-03-2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,Binders,Standard Class,10011,Satellite Sectional Post Binders
7237,CA-2014-138737,07-12-2014,10-12-2014,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0,2.4192,Art,First Class,90049,Newell 32
7238,CA-2016-164924,10-07-2016,10-07-2016,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,Machines,Same Day,19143,"Brother Mfc-9340Cdw Led All-In-One Printer, Copier Scanner"
7247,US-2014-127978,03-03-2014,08-03-2014,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914,Labels,Standard Class,43229,Avery 495
7248,US-2014-127978,03-03-2014,08-03-2014,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617,Bookcases,Standard Class,43229,O'Sullivan 4-Shelf Bookcase In Odessa Pine
7249,US-2014-127978,03-03-2014,08-03-2014,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512,Storage,Standard Class,43229,Eldon Shelf Savers Cubes And Bins
7250,CA-2015-158491,04-06-2015,09-06-2015,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0,35.994,Accessories,Second Class,90008,Logitech Wireless Anywhere Mouse Mx For Pc And Mac
7251,CA-2015-158491,04-06-2015,09-06-2015,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0,395.988,Accessories,Second Class,90008,LogitechÂ Z-906 Speaker Sys - Home Theater - 5.1-Ch
7277,CA-2014-120670,02-11-2014,06-11-2014,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,0.2,239.976,Accessories,Standard Class,33311,Razer Kraken 7.1 Surround Sound Over Ear Usb Gaming Headset
7289,CA-2014-158281,02-09-2014,07-09-2014,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-121.2705,Machines,Standard Class,77095,Epson Tm-T88V Direct Thermal Printer - Monochrome - Desktop
7293,CA-2017-109183,04-12-2017,09-12-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649,2,0.5,-272.58,Machines,Standard Class,37211,Okidata C610N Printer
7296,CA-2014-111899,04-05-2014,05-05-2014,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,2.838,Art,First Class,77036,Boston Home & Office Model 2000 Electric Pencil Sharpeners
7297,CA-2014-111899,04-05-2014,05-05-2014,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2,1.8468,Fasteners,First Class,77036,Oic Thumb-Tacks
7304,US-2017-117450,04-09-2017,08-09-2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,Chairs,Standard Class,33437,"Global Value Steno Chair, Gray"
7305,US-2017-117450,04-09-2017,08-09-2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2,0.2,3.6288,Paper,Standard Class,33437,Xerox 213
7307,CA-2016-144092,05-11-2016,07-11-2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,TEC-AC-10002305,Technology,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,72,4,0,12.96,Accessories,Second Class,95123,KeytronicÂ E03601U1 -Â KeyboardÂ - Beige
7308,CA-2016-144092,05-11-2016,07-11-2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,Chairs,Second Class,95123,Harbour Creations 67200 Series Stacking Chairs
7309,CA-2016-144092,05-11-2016,07-11-2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.4837,Envelopes,Second Class,95123,"Strathmore #10 Envelopes, Ultimate White"
7322,CA-2017-167626,03-09-2017,07-09-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,Paper,Standard Class,60623,"""While You Were Out"" Message Book, One Form Per Page"
7323,CA-2017-167626,03-09-2017,07-09-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,Accessories,Standard Class,60623,Hypercom P1300 Pinpad
7324,US-2017-126053,05-12-2017,08-12-2017,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,Furnishings,First Class,10024,Magnifier Swing Arm Lamp
7325,US-2017-126053,05-12-2017,08-12-2017,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,3,0,4.536,Labels,First Class,10024,Self-Adhesive Removable Labels
7349,CA-2014-130421,03-03-2014,07-03-2014,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,Appliances,Standard Class,77095,3.6 Cubic Foot Counter Height Office Refrigerator
7370,CA-2015-110345,09-03-2015,11-03-2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,2,0.2,1.6704,Labels,Second Class,27604,Avery 514
7372,US-2017-123862,07-01-2017,09-01-2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0,44.5962,Storage,Second Class,90805,Eldon Fold 'N Roll Cart System
7373,US-2017-123862,07-01-2017,09-01-2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0,0.6102,Storage,Second Class,90805,Tennsco Commercial Shelving
7374,US-2017-123862,07-01-2017,09-01-2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0,31.9319,Supplies,Second Class,90805,Acme Galleria Hot Forged Steel Scissors With Colored Handles
7375,US-2017-123862,07-01-2017,09-01-2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1,0,3.5505,Fasteners,Second Class,90805,Staples
7377,US-2017-145597,02-11-2017,05-11-2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2,5.4336,Art,First Class,61701,Stanley Bostitch Contemporary Electric Pencil Sharpeners
7392,CA-2017-160031,04-12-2017,07-12-2017,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,Paper,Second Class,45014,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11"", Case"
7393,CA-2017-147844,02-05-2017,06-05-2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,Paper,Standard Class,90049,"Adams ""While You Were Out"" Message Pads"
7394,CA-2017-147844,02-05-2017,06-05-2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,Art,Standard Class,90049,Newell 34
7395,CA-2017-147844,02-05-2017,06-05-2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” x 11Â”",34.4,5,0,15.824,Paper,Standard Class,90049,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Â” X 11Â”"
7403,CA-2017-168172,06-08-2017,10-08-2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,Supplies,Standard Class,10011,"Acme 10"" Easy Grip Assistive Scissors"
7410,CA-2014-121769,08-04-2014,12-04-2014,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,Tables,Standard Class,43615,Riverside Furniture Stanwyck Manor Table Series
7440,US-2017-163657,02-09-2017,06-09-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,Binders,Standard Class,90049,Acco Translucent Poly Ring Binders
7441,US-2017-163657,02-09-2017,06-09-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,Tables,Standard Class,90049,Hon 2111 Invitation Series Straight Table
7443,CA-2014-109932,09-12-2014,11-12-2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,Paper,First Class,78521,Xerox 195
7444,CA-2014-109932,09-12-2014,11-12-2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,Storage,First Class,78521,"Recycled Data-Pak For Archival Bound Computer Printouts, 12-1/2 X 12-1/2 X 16"
7445,CA-2017-127474,03-02-2017,07-02-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144,Paper,Second Class,60610,Xerox 2
7446,CA-2017-127474,03-02-2017,07-02-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,Paper,Second Class,60610,Xerox 1893
7447,CA-2017-127474,03-02-2017,07-02-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,Furnishings,Second Class,60610,Eldon Cleatmat Chair Mats For Medium Pile Carpets
7448,CA-2017-127474,03-02-2017,07-02-2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,Paper,Second Class,60610,Xerox 189
7473,CA-2016-139997,01-07-2016,03-07-2016,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0,449.985,Copiers,First Class,84043,Hewlett Packard 310 Color Digital Copier
7475,CA-2014-167199,06-01-2014,10-01-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0,746.4078,Chairs,Standard Class,42420,Global Deluxe High-Back Manager'S Chair
7476,CA-2014-167199,06-01-2014,10-01-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0,274.491,Binders,Standard Class,42420,Ibico Hi-Tech Manual Binding System
7477,CA-2014-167199,06-01-2014,10-01-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0,1.4796,Art,Standard Class,42420,Rogers Handheld Barrel Pencil Sharpener
7478,CA-2014-167199,06-01-2014,10-01-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0,113.6742,Phones,Standard Class,42420,Ge 30524Ee4
7479,CA-2014-167199,06-01-2014,10-01-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0,204.1092,Phones,Standard Class,42420,Wireless Extenders Zboost Yx545 Soho Signal Booster
7480,CA-2014-167199,06-01-2014,10-01-2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0,0.3112,Fasteners,Standard Class,42420,"Alliance Super-Size Bands, Assorted Sizes"
